member_id,email,first_name,last_name,join_date,tier,brand,status,country,birth_date
M41985,member41985@example.com,First41985,Last41985,2026-04-22,Silver,PulseHome,active,IN,1967-12-15
M41986,member41986@example.com,First41986,Last41986,2026-06-17,Platinum,PulseHome,active,SG,1992-07-14
M41987,member41987@example.com,First41987,Last41987,2026-05-03,Bronze,PulseEats,active,IN,1998-04-28
M41988,member41988@example.com,First41988,Last41988,2026-06-28,Bronze,PulseMart,churned,IN,2002-12-23
M41989,member41989@example.com,First41989,Last41989,2026-05-04,Silver,PulseHome,active,US,1972-09-02
M41990,member41990@example.com,First41990,Last41990,2026-06-12,Gold,PulseEats,churned,IN,1990-09-07
M41991,member41991@example.com,First41991,Last41991,2026-04-04,Gold,PulseEats,active,GB,1981-09-20
M41992,member41992@example.com,First41992,Last41992,2026-06-29,Gold,PulseEats,active,IN,2003-03-31
M41993,member41993@example.com,First41993,Last41993,2026-06-28,Silver,PulseHome,inactive,US,1993-05-24
M41994,member41994@example.com,First41994,Last41994,2026-05-01,Bronze,PulseEats,active,IN,2003-01-12
M41995,member41995@example.com,First41995,Last41995,2026-04-13,Gold,PulseMart,active,US,1966-10-15
M41996,member41996@example.com,First41996,Last41996,2026-06-20,Bronze,PulseEats,active,IN,1990-05-17
M41997,member41997@example.com,First41997,Last41997,2026-04-23,Bronze,PulseHome,active,US,2000-06-06
M41998,member41998@example.com,First41998,Last41998,2026-06-28,Bronze,PulseMart,inactive,US,1973-06-24
M41999,member41999@example.com,First41999,Last41999,2026-05-22,Silver,PulseHome,active,US,1978-07-28
M42000,member42000@example.com,First42000,Last42000,2026-05-19,Bronze,PulseMart,active,IN,2004-12-05
M42001,member42001@example.com,First42001,Last42001,2026-06-20,Bronze,PulseMart,churned,SG,1978-07-08
M42002,member42002@example.com,First42002,Last42002,2026-04-30,Gold,PulseHome,active,US,1984-09-29
M42003,member42003@example.com,First42003,Last42003,2026-06-23,Gold,PulseHome,active,GB,1998-07-12
M42004,member42004@example.com,First42004,Last42004,2026-05-18,Bronze,PulseEats,active,IN,1978-07-18
M42005,member42005@example.com,First42005,Last42005,2026-05-10,Bronze,PulseMart,active,IN,1965-06-26
M42006,member42006@example.com,First42006,Last42006,2026-06-17,Gold,PulseMart,active,US,1975-04-19
M42007,member42007@example.com,First42007,Last42007,2026-04-18,Bronze,PulseHome,active,AE,1968-03-05
M42008,member42008@example.com,First42008,Last42008,2026-06-24,Platinum,PulseEats,active,SG,1988-10-19
M42009,member42009@example.com,First42009,Last42009,2026-06-16,Silver,PulseEats,active,IN,2000-09-20
M42010,member42010@example.com,First42010,Last42010,2026-04-17,Gold,PulseEats,active,IN,1986-03-08
M42011,member42011@example.com,First42011,Last42011,2026-04-09,GOLD,PulseHome,inactive,IN,1993-01-19
M42012,member42012@example.com,First42012,Last42012,2026-05-10,Gold,PulseEats,inactive,SG,1985-12-18
M42013,member42013@example.com,First42013,Last42013,2026-06-21,Silver,PulseMart,inactive,US,1981-10-20
M42014,member42014@example.com,First42014,Last42014,2026-06-07,Bronze,PulseHome,inactive,IN,2004-04-03
M42015,member42015@example.com,First42015,Last42015,2026-06-09,Bronze,PulseHome,active,IN,2006-12-10
M42016,member42016@example.com,First42016,Last42016,2026-06-11,Silver,PulseHome,active,US,1978-05-14
M42017,member42017@example.com,First42017,Last42017,2026-04-24,Platinum,PulseHome,active,IN,1967-09-06
M42018,member42018@example.com,First42018,Last42018,2026-05-18,Silver,PulseMart,active,US,2000-08-30
M42019,member42019@example.com,First42019,Last42019,2026-04-12,Bronze,PulseHome,active,US,1980-07-20
M42020,member42020@example.com,First42020,Last42020,2026-06-19,Bronze,PulseHome,inactive,US,1988-09-12
M42021,member42021@example.com,First42021,Last42021,2026-05-20,Gold,PulseHome,active,GB,1994-09-28
M42022,member42022@example.com,First42022,Last42022,2026-04-08,Gold,PulseHome,active,IN,1981-07-27
M42023,member42023@example.com,First42023,Last42023,2026-06-20,Silver,PulseHome,active,IN,1995-10-04
M42024,member42024@example.com,First42024,Last42024,2026-05-08,Silver,PulseMart,active,IN,1982-03-14
M42025,member42025@example.com,First42025,Last42025,2026-04-25,Silver,PulseMart,active,US,1969-03-31
M42026,member42026@example.com,First42026,Last42026,2026-05-28,Gold,PulseHome,active,AE,1981-11-02
M42027,member42027@example.com,First42027,Last42027,2026-06-14,Silver,PulseMart,active,US,1978-08-05
M42028,member42028@example.com,First42028,Last42028,2026-04-18,Gold,PulseMart,active,US,1970-12-09
M42029,member42029@example.com,First42029,Last42029,2026-06-06,Gold,PulseHome,active,US,1995-08-25
M42030,member42030@example.com,First42030,Last42030,2026-05-06,Platinum,PulseHome,active,SG,1999-10-13
M42031,member42031@example.com,First42031,Last42031,2026-04-03,Gold,PulseHome,churned,SG,1977-01-07
M42032,member42032@example.com,First42032,Last42032,2026-04-23,Gold,PulseHome,active,IN,1990-02-16
M42033,member42033@example.com,First42033,Last42033,2026-06-01,Bronze,PulseHome,inactive,AE,1991-04-18
M42034,member42034@example.com,First42034,Last42034,2026-05-21,Bronze,PulseMart,active,US,1995-11-08
M42035,member42035@example.com,First42035,Last42035,2026-04-13,Bronze,PulseHome,active,US,1966-10-12
M42036,member42036@example.com,First42036,Last42036,2026-04-07,Bronze,PulseEats,active,SG,1971-06-13
M42037,member42037@example.com,First42037,Last42037,2026-06-27,Bronze,PulseMart,active,US,1977-02-07
M42038,member42038@example.com,First42038,Last42038,2026-06-05,Silver,PulseEats,active,IN,2003-10-18
M42039,member42039@example.com,First42039,Last42039,2026-05-17,Silver,PulseEats,active,IN,1967-07-13
M42040,member42040@example.com,First42040,Last42040,2026-06-10,Bronze,PulseHome,active,IN,1972-07-23
M42041,member42041@example.com,First42041,Last42041,2026-05-20,Silver,PulseEats,active,IN,1975-01-10
M42042,member42042@example.com,First42042,Last42042,2026-05-11,Bronze,PulseHome,active,US,1994-09-16
M42043,member42043@example.com,First42043,Last42043,2026-06-04,Bronze,PulseHome,active,SG,1986-07-09
M42044,member42044@example.com,First42044,Last42044,2026-04-08,Silver,PulseHome,active,US,1966-04-11
M42045,member42045@example.com,First42045,Last42045,2026-05-26,Bronze,PulseEats,inactive,IN,1968-06-06
M42046,member42046@example.com,First42046,Last42046,2026-06-06,Bronze,PulseEats,active,IN,2003-05-09
M42047,member42047@example.com,First42047,Last42047,2026-04-04,Gold,PulseHome,active,SG,1986-10-24
M42048,member42048@example.com,First42048,Last42048,2026-04-17,Silver,PulseMart,active,GB,2000-07-11
M42049,member42049@example.com,First42049,Last42049,2026-06-07,Bronze,PulseHome,inactive,US,1970-07-26
M42050,member42050@example.com,First42050,Last42050,2026-05-24,Silver,PulseEats,active,IN,1994-03-23
M42051,member42051@example.com,First42051,Last42051,2026-05-22,Gold,PulseMart,inactive,IN,2000-07-31
M42052,member42052@example.com,First42052,Last42052,2026-04-25,Gold,PulseEats,active,IN,1997-09-03
M42053,member42053@example.com,First42053,Last42053,2026-04-10,Bronze,PulseEats,active,GB,1995-08-26
M42054,member42054@example.com,First42054,Last42054,2026-04-28,Bronze,PulseEats,churned,IN,1979-12-23
M42055,member42055@example.com,First42055,Last42055,2026-06-02,Gold,PulseEats,active,US,1974-11-15
M42056,member42056@example.com,First42056,Last42056,2026-04-29,Silver,PulseHome,churned,GB,1984-12-14
M42057,member42057@example.com,First42057,Last42057,2026-04-13,Bronze,PulseHome,inactive,IN,1990-08-28
M42058,member42058@example.com,First42058,Last42058,2026-05-10,Bronze,PulseEats,active,US,1977-08-26
M42059,member42059@example.com,First42059,Last42059,2026-04-16,Bronze,PulseEats,inactive,IN,1965-10-01
M42060,member42060@example.com,First42060,Last42060,2026-06-04,Silver,PulseMart,active,US,1996-03-10
M42061,member42061@example.com,First42061,Last42061,2026-06-24,Silver,PulseMart,inactive,US,1990-12-05
M42062,member42062@example.com,First42062,Last42062,2026-06-28,Bronze,PulseEats,active,GB,1965-02-24
M42063,member42063@example.com,First42063,Last42063,2026-04-19,Bronze,PulseHome,inactive,US,1967-11-05
M42064,member42064@example.com,First42064,Last42064,2026-06-11,Gold,PulseMart,active,SG,1974-10-24
M42065,member42065@example.com,First42065,Last42065,2026-05-19,Gold,PulseMart,active,IN,1989-06-07
M42066,member42066@example.com,First42066,Last42066,2026-05-13,Silver,PulseMart,active,GB,1967-01-12
M42067,member42067@example.com,First42067,Last42067,2026-04-08,Silver,PulseMart,active,SG,1989-07-31
M42068,member42068@example.com,First42068,Last42068,2026-04-23,Bronze,PulseMart,active,IN,1982-01-26
M42069,member42069@example.com,First42069,Last42069,2026-06-17,Bronze,PulseEats,active,US,1968-10-11
M42070,member42070@example.com,First42070,Last42070,2026-04-20,Bronze,PulseEats,churned,GB,1969-10-19
M42071,member42071@example.com,First42071,Last42071,2026-04-17,Gold,PulseHome,churned,AE,1977-06-15
M42072,member42072@example.com,First42072,Last42072,2026-06-09,Gold,PulseMart,active,IN,1985-10-22
M42073,member42073@example.com,First42073,Last42073,2026-04-14,Platinum,PulseHome,churned,GB,1992-09-27
M42074,member42074@example.com,First42074,Last42074,2026-06-10,Silver,PulseHome,inactive,US,1995-02-08
M42075,member42075@example.com,First42075,Last42075,2026-04-26,Bronze,PulseHome,active,IN,1983-08-19
M42076,member42076@example.com,First42076,Last42076,2026-06-16,Platinum,PulseMart,active,IN,1995-06-17
M42077,member42077@example.com,First42077,Last42077,2026-06-13,Silver,PulseEats,inactive,IN,1974-02-21
M42078,member42078@example.com,First42078,Last42078,2026-05-22,Silver,PulseMart,active,US,1984-04-27
M42079,member42079@example.com,First42079,Last42079,2026-04-03,Gold,PulseEats,active,GB,1989-06-29
M42080,member42080@example.com,First42080,Last42080,2026-04-17,Bronze,PulseMart,active,IN,1968-11-08
M42081,member42081@example.com,First42081,Last42081,2026-05-12,Bronze,PulseEats,churned,IN,1988-01-24
M42082,member42082@example.com,First42082,Last42082,2026-05-12,Bronze,PulseHome,inactive,US,1977-02-24
M42083,member42083@example.com,First42083,Last42083,2026-04-23,Silver,PulseEats,inactive,IN,1978-05-08
M42084,member42084@example.com,First42084,Last42084,2026-06-13,Silver,PulseHome,active,SG,1985-05-16
M42085,member42085@example.com,First42085,Last42085,2026-06-06,Bronze,PulseHome,active,US,2005-09-20
M42086,member42086@example.com,First42086,Last42086,2026-05-10,Silver,PulseHome,active,SG,1968-05-19
M42087,member42087@example.com,First42087,Last42087,2026-04-17,Silver,PulseEats,active,IN,2003-06-28
M42088,member42088@example.com,First42088,Last42088,2026-04-07,Silver,PulseMart,active,IN,1986-02-11
M42089,member42089@example.com,First42089,Last42089,2026-05-02,Bronze,PulseHome,inactive,IN,1980-08-03
M42090,member42090@example.com,First42090,Last42090,2026-05-04,Silver,PulseMart,active,IN,1996-09-10
M42091,member42091@example.com,First42091,Last42091,2026-05-22,Bronze,PulseEats,active,AE,1980-04-01
M42092,member42092@example.com,First42092,Last42092,2026-05-10,Platinum,PulseHome,inactive,SG,1985-06-22
M42093,member42093@example.com,First42093,Last42093,2026-06-05,Bronze,PulseEats,active,GB,1966-07-22
M42094,member42094@example.com,First42094,Last42094,2026-06-03,Gold,PulseHome,active,US,2003-10-17
M42095,member42095@example.com,First42095,Last42095,2026-05-28,Silver,PulseMart,active,US,2002-09-19
M42096,member42096@example.com,First42096,Last42096,2026-06-02,Bronze,PulseMart,active,US,1977-12-28
M42097,member42097@example.com,First42097,Last42097,2026-04-02,Bronze,PulseMart,active,AE,1984-03-22
M42098,member42098@example.com,First42098,Last42098,2026-05-16,Bronze,PulseMart,active,IN,1971-11-21
M42099,member42099@example.com,First42099,Last42099,2026-04-01,Silver,PulseEats,active,US,1971-04-17
M42100,member42100@example.com,First42100,Last42100,2026-06-13,Bronze,PulseEats,active,Singapore,1990-09-13
M42101,member42101@example.com,First42101,Last42101,2026-05-18,Bronze,PulseMart,active,GB,1979-07-19
M42102,member42102@example.com,First42102,Last42102,2026-05-07,Bronze,PulseEats,inactive,GB,1995-07-11
M42103,member42103@example.com,First42103,Last42103,2026-06-12,Silver,PulseMart,active,IN,1968-09-23
M42104,member42104@example.com,First42104,Last42104,,Platinum,PulseMart,active,US,2006-05-17
M42105,member42105@example.com,First42105,Last42105,2026-05-14,Bronze,PulseMart,active,IN,2001-02-15
M42106,member42106@example.com,First42106,Last42106,2026-04-01,Bronze,PulseMart,active,IN,1967-04-07
M42107,member42107@example.com,First42107,Last42107,2026-04-19,Gold,PulseHome,active,IN,1984-03-13
M42108,member42108@example.com,First42108,Last42108,2026-06-20,Gold,PulseHome,active,US,1976-01-30
M42109,member42109@example.com,First42109,Last42109,2026-05-09,Silver,PulseEats,active,US,1987-09-02
M42110,member42110@example.com,First42110,Last42110,2026-06-11,Bronze,PulseEats,inactive,IN,1978-08-29
M42111,member42111@example.com,First42111,Last42111,2026-05-20,Silver,PulseMart,active,US,1978-10-24
M42112,member42112@example.com,First42112,Last42112,2026-04-12,Bronze,PulseMart,active,US,1966-07-07
M42113,member42113@example.com,First42113,Last42113,2026-05-11,Gold,PulseHome,active,SG,1975-06-27
M42114,member42114@example.com,First42114,Last42114,,Bronze,PulseEats,inactive,SG,1988-07-13
M42115,member42115@example.com,First42115,Last42115,2026-05-05,Gold,PulseMart,active,IN,1977-12-26
M42116,member42116@example.com,First42116,Last42116,2026-04-20,Bronze,PulseHome,active,IN,1988-04-30
M42117,member42117@example.com,First42117,Last42117,2026-05-17,Silver,PulseEats,active,US,1985-09-06
M42118,member42118@example.com,First42118,Last42118,2026-05-08,Gold,PulseEats,inactive,US,1997-10-03
M42119,member42119@example.com,First42119,Last42119,,Bronze,PulseEats,active,GB,1967-12-19
M42120,member42120@example.com,First42120,Last42120,2026-06-13,Bronze,PulseHome,active,IN,1968-01-29
M42121,member42121@example.com,First42121,Last42121,2026-05-19,Platinum,PulseEats,churned,SG,1996-11-22
M42122,member42122@example.com,First42122,Last42122,2026-04-01,Bronze,PulseEats,active,IN,1982-06-04
M42123,member42123@example.com,First42123,Last42123,2026-06-02,Gold,PulseMart,inactive,US,1993-03-12
M42124,member42124@example.com,First42124,Last42124,2026-06-29,Gold,PulseHome,active,SG,1981-03-30
M42125,member42125@example.com,First42125,Last42125,2026-04-01,Silver,PulseHome,active,US,1988-01-02
M42126,member42126@example.com,First42126,Last42126,2026-05-30,Gold,PulseHome,active,IN,1994-06-22
M42127,member42127@example.com,First42127,Last42127,2026-05-05,Bronze,PulseEats,active,GB,1971-11-10
M42128,member42128@example.com,First42128,Last42128,2026-05-15,Bronze,PulseMart,active,IN,1988-05-30
M42129,member42129@example.com,First42129,Last42129,2026-05-14,Gold,PulseEats,active,IN,1992-10-24
M42130,member42130@example.com,First42130,Last42130,2026-06-14,Silver,PulseMart,active,GB,1992-12-06
M42131,member42131@example.com,First42131,Last42131,2026-04-10,Silver,PulseHome,inactive,US,2005-03-02
M42132,member42132@example.com,First42132,Last42132,2026-06-07,Silver,PulseHome,active,SG,1987-11-04
M42133,member42133@example.com,First42133,Last42133,2026-06-05,platinum,PulseMart,inactive,IN,1974-12-07
M42134,member42134@example.com,First42134,Last42134,2026-06-25,Bronze,PulseHome,churned,IN,2003-12-24
M42135,member42135@example.com,First42135,Last42135,2026-05-11,Bronze,PulseHome,inactive,US,1975-09-28
M42136,member42136@example.com,First42136,Last42136,2026-04-03,Gold,PulseEats,active,US,1987-12-28
M42137,member42137@example.com,First42137,Last42137,2026-06-25,Bronze,PulseHome,active,IN,1988-12-15
M42138,member42138@example.com,First42138,Last42138,2026-04-19,Silver,PulseEats,active,IN,1995-08-19
M42139,member42139@example.com,First42139,Last42139,2026-05-22,Bronze,PulseHome,active,US,1999-08-15
M42140,member42140@example.com,First42140,Last42140,2026-06-24,Bronze,PulseMart,active,IN,1968-01-12
M42141,member42141@example.com,First42141,Last42141,2026-06-27,Gold,PulseMart,active,SG,1992-09-06
M42142,member42142@example.com,First42142,Last42142,2026-05-10,Bronze,PulseEats,active,SG,1991-09-23
M42143,member42143@example.com,First42143,Last42143,2026-06-28,Platinum,PulseHome,active,US,1968-11-27
M42144,member42144@example.com,First42144,Last42144,2026-05-10,Gold,PulseEats,inactive,US,1995-01-08
M42145,member42145@example.com,First42145,Last42145,2026-06-12,Gold,PulseMart,inactive,US,2006-04-23
M42146,member42146@example.com,First42146,Last42146,2026-05-25,Gold,PulseMart,inactive,IN,1990-02-04
M42147,member42147@example.com,First42147,Last42147,2026-05-22,Bronze,PulseMart,active,GB,1999-01-02
M42148,member42148@example.com,First42148,Last42148,2026-05-18,Gold,PulseHome,inactive,US,1991-02-08
M42149,member42149@example.com,First42149,Last42149,2026-04-05,Platinum,PulseMart,active,Singapore,1967-05-21
M42150,member42150@example.com,First42150,Last42150,2026-04-22,Bronze,PulseMart,active,IN,1991-04-19
M42151,member42151@example.com,First42151,Last42151,2026-05-18,Silver,PulseHome,inactive,AE,1986-10-20
M42152,member42152@example.com,First42152,Last42152,2026-04-20,Bronze,PulseEats,active,IN,2001-05-20
M42153,member42153@example.com,First42153,Last42153,2026-04-28,Bronze,PulseHome,active,US,1973-04-29
M42154,member42154@example.com,First42154,Last42154,2026-06-25,Silver,PulseHome,active,AE,1979-10-26
M42155,member42155@example.com,First42155,Last42155,2026-05-01,Silver,PulseHome,active,IN,2002-01-08
M42156,member42156@example.com,First42156,Last42156,2026-06-15,Silver,PulseMart,inactive,IN,1997-01-01
M42157,member42157@example.com,First42157,Last42157,2026-05-03,Bronze,PulseHome,active,IN,1990-09-06
M42158,member42158@example.com,First42158,Last42158,2026-06-02,Platinum,PulseEats,active,GB,1997-10-06
M42159,member42159@example.com,First42159,Last42159,2026-05-09,Bronze,PulseMart,active,SG,1978-10-05
M42160,member42160@example.com,First42160,Last42160,2026-06-05,Bronze,PulseMart,active,SG,2003-06-16
M42161,member42161@example.com,First42161,Last42161,2026-06-12,Silver,PulseHome,inactive,GB,1965-03-24
M42162,member42162@example.com,First42162,Last42162,2026-04-11,Gold,PulseEats,inactive,US,2001-03-02
M42163,member42163@example.com,First42163,Last42163,2026-04-29,Bronze,PulseEats,active,US,1975-09-29
M42164,member42164@example.com,First42164,Last42164,2026-05-15,Bronze,PulseEats,churned,AE,1990-12-13
M42165,member42165@example.com,First42165,Last42165,2026-04-04,Gold,PulseEats,churned,IN,1988-06-09
M42166,member42166@example.com,First42166,Last42166,2026-04-13,Gold,PulseEats,active,US,1977-10-20
M42167,member42167@example.com,First42167,Last42167,2026-04-13,Bronze,PulseHome,churned,US,1967-04-25
M42168,member42168@example.com,First42168,Last42168,2026-04-04,Silver,PulseHome,active,IN,1982-05-02
M42169,member42169@example.com,First42169,Last42169,2026-04-14,Silver,PulseHome,active,IN,1998-05-10
M42170,member42170@example.com,First42170,Last42170,2026-06-24,Bronze,PulseMart,inactive,AE,1997-03-07
M42171,member42171@example.com,First42171,Last42171,2026-06-04,Bronze,PulseEats,churned,AE,1993-07-14
M42172,member42172@example.com,First42172,Last42172,2026-06-20,Silver,PulseEats,active,US,2002-12-03
M42173,member42173@example.com,First42173,Last42173,2026-04-20,platinum,PulseMart,active,US,1998-12-12
M42174,member42174@example.com,First42174,Last42174,2026-06-18,Silver,PulseHome,inactive,IN,1997-01-24
M42175,member42175@example.com,First42175,Last42175,2026-05-21,Silver,PulseEats,inactive,IN,1967-08-18
M42176,member42176@example.com,First42176,Last42176,2026-05-11,Bronze,PulseHome,active,IN,2006-05-04
M42177,member42177@example.com,First42177,Last42177,2026-06-06,Silver,PulseHome,churned,US,1968-10-25
M42178,member42178@example.com,First42178,Last42178,2026-05-26,Bronze,PulseEats,active,AE,1971-06-14
M42179,member42179@example.com,First42179,Last42179,2026-06-11,Bronze,PulseMart,churned,GB,1966-09-23
M42180,member42180@example.com,First42180,Last42180,2026-05-18,Gold,PulseMart,active,GB,1976-06-17
M42181,member42181@example.com,First42181,Last42181,2026-06-27,Bronze,PulseHome,active,IN,2001-06-06
M42182,member42182@example.com,First42182,Last42182,2026-06-09,Silver,PulseEats,active,US,1988-02-24
M42183,member42183@example.com,First42183,Last42183,2026-06-06,Bronze,PulseEats,inactive,AE,1974-08-05
M42184,member42184@example.com,First42184,Last42184,2026-06-11,Bronze,PulseHome,inactive,AE,1979-02-19
M42185,member42185@example.com,First42185,Last42185,2026-06-13,Gold,PulseHome,active,GB,1972-09-05
M42186,member42186@example.com,First42186,Last42186,2026-04-27,Silver,PulseEats,active,US,1996-11-03
M42187,member42187@example.com,First42187,Last42187,2026-05-25,Gold,PulseHome,active,SG,1998-08-07
M42188,member42188@example.com,First42188,Last42188,2026-05-27,Bronze,PulseMart,active,IN,1965-02-08
M42189,member42189@example.com,First42189,Last42189,2026-06-15,Bronze,PulseMart,active,IN,1990-06-28
M42190,member42190@example.com,First42190,Last42190,2026-05-07,Gold,PulseMart,active,US,2000-07-13
M42191,member42191@example.com,First42191,Last42191,2026-06-17,Bronze,PulseMart,active,US,1990-05-23
M42192,member42192@example.com,First42192,Last42192,2026-05-17,Silver,PulseMart,active,IN,1987-01-13
M42193,member42193@example.com,First42193,Last42193,2026-06-05,Bronze,PulseEats,inactive,AE,1995-01-18
M42194,member42194@example.com,First42194,Last42194,2026-04-05,Silver,PulseMart,active,IN,1997-08-18
M42195,member42195@example.com,First42195,Last42195,2026-06-08,Bronze,PulseEats,inactive,IN,1999-10-13
M42196,member42196@example.com,First42196,Last42196,2026-06-19,Gold,PulseMart,active,IN,1973-10-02
M42197,member42197@example.com,First42197,Last42197,2026-05-22,Gold,PulseEats,active,IN,1990-01-27
M42198,member42198@example.com,First42198,Last42198,2026-05-31,Silver,PulseMart,churned,IN,1967-06-30
M42199,member42199@example.com,First42199,Last42199,2026-05-05,Bronze,PulseHome,inactive,US,1976-11-27
M42200,member42200@example.com,First42200,Last42200,2026-06-27,Gold,PulseMart,inactive,GB,1994-11-25
M42201,member42201@example.com,First42201,Last42201,2026-05-02,Gold,PulseEats,active,AE,1978-01-04
M42202,member42202@example.com,First42202,Last42202,2026-05-02,Bronze,PulseHome,active,US,1987-12-09
M42203,member42203@example.com,First42203,Last42203,2026-04-24,Silver,PulseEats,inactive,US,1999-05-13
M42204,member42204@example.com,First42204,Last42204,2026-04-24,Silver,PulseHome,active,IN,1997-12-20
M42205,member42205@example.com,First42205,Last42205,2026-05-07,Silver,PulseMart,active,IN,1977-08-17
M42206,member42206@example.com,First42206,Last42206,2026-04-06,Platinum,PulseHome,active,IN,1972-12-28
M42207,member42207@example.com,First42207,Last42207,2026-04-13,Silver,PulseHome,active,US,1977-08-24
M42208,member42208@example.com,First42208,Last42208,2026-06-22,Bronze,PulseHome,active,US,1981-07-27
M42209,member42209@example.com,First42209,Last42209,2026-04-29,Gold,PulseMart,churned,US,2000-02-16
M42210,member42210@example.com,First42210,Last42210,2026-06-08,Platinum,PulseMart,churned,AE,1970-11-29
M42211,member42211@example.com,First42211,Last42211,2026-06-02,Silver,PulseEats,active,US,1991-08-05
M42212,member42212@example.com,First42212,Last42212,2026-04-10,Platinum,PulseEats,active,SG,1980-09-12
M42213,member42213@example.com,First42213,Last42213,2026-06-18,Bronze,PulseEats,active,US,1974-02-26
M42214,member42214@example.com,First42214,Last42214,2026-05-17, Bronze,PulseHome,active,US,1998-08-01
M42215,member42215@example.com,First42215,Last42215,2026-06-22,Silver,PulseEats,active,IN,1970-12-26
M42216,member42216@example.com,First42216,Last42216,2026-06-08,Silver,PulseMart,active,US,1973-06-12
M42217,member42217@example.com,First42217,Last42217,2026-04-10,Bronze,PulseEats,churned,IN,1981-04-29
M42218,member42218@example.com,First42218,Last42218,2026-06-27,Silver,PulseHome,active,GB,1966-12-23
M42219,member42219@example.com,First42219,Last42219,2026-04-27,Platinum,PulseHome,active,GB,1992-12-28
M42220,member42220@example.com,First42220,Last42220,2026-05-15,Gold,PulseMart,active,IN,1984-11-23
M42221,member42221@example.com,First42221,Last42221,2026-04-20,Bronze,PulseHome,active,SG,2006-01-26
M42222,member42222@example.com,First42222,Last42222,2026-06-27,Gold,PulseEats,active,IN,1978-04-19
M42223,member42223@example.com,First42223,Last42223,2026-04-27,Silver,PulseMart,active,US,1999-01-28
M42224,member42224@example.com,First42224,Last42224,2026-05-19,Bronze,PulseEats,inactive,SG,1996-02-24
M42225,member42225@example.com,First42225,Last42225,2026-04-16,Bronze,PulseEats,active,IN,1993-07-04
M42226,member42226@example.com,First42226,Last42226,2026-06-15,Platinum,PulseMart,active,US,1982-05-01
M42227,member42227@example.com,First42227,Last42227,2026-05-21,Silver,PulseHome,inactive,SG,1987-12-29
M42228,member42228@example.com,First42228,Last42228,2026-05-13,Bronze,PulseEats,churned,AE,1990-01-13
M42229,member42229@example.com,First42229,Last42229,2026-06-07,Platinum,PulseMart,active,GB,1976-04-23
M42230,member42230@example.com,First42230,Last42230,2026-04-30,Silver,PulseHome,active,US,1968-08-06
M42231,member42231@example.com,First42231,Last42231,,Silver,PulseMart,active,US,1990-02-03
M42232,member42232@example.com,First42232,Last42232,2026-04-02,Bronze,PulseEats,inactive,US,1997-02-14
M42233,member42233@example.com,First42233,Last42233,2026-06-17,Bronze,PulseMart,active,IN,1965-09-29
M42234,member42234@example.com,First42234,Last42234,2026-04-27,Bronze,PulseMart,active,IN,1983-01-26
M42235,member42235@example.com,First42235,Last42235,2026-06-15,Platinum,PulseHome,active,AE,1991-10-30
M42236,member42236@example.com,First42236,Last42236,2026-04-19,Bronze,PulseMart,active,SG,1991-02-17
M42237,member42237@example.com,First42237,Last42237,2026-05-04,Gold,PulseHome,active,IN,1965-03-29
M42238,member42238@example.com,First42238,Last42238,2026-05-15,Silver,PulseMart,active,IN,1993-10-16
M42239,member42239@example.com,First42239,Last42239,2026-06-20,Bronze,PulseHome,active,US,1967-02-14
M42240,member42240@example.com,First42240,Last42240,,Bronze,PulseEats,active,GB,1992-03-03
M42241,member42241@example.com,First42241,Last42241,2026-05-13,Bronze,PulseMart,active,AE,1998-07-07
M42242,member42242@example.com,First42242,Last42242,2026-05-13,Bronze,PulseEats,inactive,US,1987-10-09
M42243,member42243@example.com,First42243,Last42243,2026-06-27,Gold,PulseEats,inactive,AE,1993-02-02
M42244,member42244@example.com,First42244,Last42244,2026-04-05,Bronze,PulseEats,active,IN,1979-12-04
M42245,member42245@example.com,First42245,Last42245,2026-06-28,Platinum,PulseMart,active,SG,1973-10-10
M42246,member42246@example.com,First42246,Last42246,2026-06-01,Silver,PulseEats,active,SG,1998-11-21
M42247,member42247@example.com,First42247,Last42247,2026-06-23,Gold,PulseEats,active,IN,1967-11-08
M42248,member42248@example.com,First42248,Last42248,2026-06-25,Gold,PulseMart,churned,US,1972-01-12
M42249,member42249@example.com,First42249,Last42249,2026-04-17,Silver,PulseMart,active,IN,1965-04-22
M42250,member42250@example.com,First42250,Last42250,2026-04-27,Gold,PulseEats,active,SG,1987-11-02
M42251,member42251@example.com,First42251,Last42251,2026-05-03,Platinum,PulseMart,active,AE,1985-12-22
M42252,member42252@example.com,First42252,Last42252,2026-04-11,Gold,PulseHome,active,US,2004-02-06
M42253,member42253@example.com,First42253,Last42253,2026-04-05,Bronze,PulseEats,active,GB,1970-10-12
M42254,member42254@example.com,First42254,Last42254,2026-06-28,Gold,PulseEats,inactive,SG,1972-06-03
M42255,member42255@example.com,First42255,Last42255,,Gold,PulseHome,active,IN,1986-04-03
M42256,member42256@example.com,First42256,Last42256,2026-05-08,Bronze,PulseEats,active,GB,1979-03-22
M42257,member42257@example.com,First42257,Last42257,2026-04-25,Bronze,PulseMart,churned,GB,1999-08-25
M42258,member42258@example.com,First42258,Last42258,2026-04-01,Gold,PulseEats,active,SG,2001-12-15
M42259,member42259@example.com,First42259,Last42259,2026-05-31,Bronze,PulseEats,inactive,IN,1971-02-13
M42260,member42260@example.com,First42260,Last42260,2026-06-29,Gold,PulseMart,inactive,IN,1998-05-17
